B000V58ANS				Maybelline Pure Makeup is made with 50% water instead of oils, for a formula so smooth you can blend it on your skin with just your fingertips. A perfect solution for oily skin, Pure Makeup gives you a clean finish and won't cause breakouts. Available in light, medium and dark shades to complement any skin tone. Maybelline Pure Foundation. Maybelline Pure Makeup is a shine-free foundation with H2O is formulated with 50% water instead of pore-clogging oils that can cause breakouts. Chamomile and aloe extracts help to soothe and comfort skin. Oil free. 50% water, won't clog pores, flawless finish.
B000VBDWQC				Revolutionary whipped formula provides air soft, perfect matte coverage, with a weightless feel. Blends effortlessly for a soft, natural looking, even toned result.
B000VBH8MQ				Maybelline Dream Matte Mousse FoundationRevolutionary whipped formula provides an air-soft, perfect matte finish coverage, with a weightless feel.&bull;Color pigments offer superior coverage&bull;Blends effortlessly for a soft, natural-looking, even-toned result
B000VTVA7M				Makes finishing faster than ever! This brush-on non-yellowing sealer fills in imperfections and seals any enhancement with a high shine. The tack-free finish is brilliant straight from the UV light.
B000WE1PP8				This palette of bold, shining and unique colors will look just as hot on natural and artificial nails as they do on daring, beautiful toes. Contain no DBP, toluene, or formaldehyde. Includes Opi's exclusive provide brush for the ultimate in application. Lots of shine and seal to protect your nails and give them fabulous color.
B000WQU5IE				Acquarella makes nail polish fun and hassle-free. You can change nail color without the dreadful smell of toxic chemicals since it is the only truly safe, easy nail polish available that is both completely water-based and non-toxic. An easy preparation, no base or top coats with fast drying makes it a snap! Acquarella Nail Polish hydrates the nail, helping to prevent nails from chipping, peeling and yellowing commonly associated with harsh conventional nail products. The unique Acquarella Nail Polish and Conditioner system contains: - No Dibutyl Phthalate (DBP) or other phthalates - No Formaldehyde or Formaldehyde like derivatives - No Toluene, Ketones or petrochemical solvents - No Polyurethanes or Polyurethane film formers - No Parabens or Camphor - No Gluten or wheat by-products - No aromatic hydrocarbons Since Acquarella is completely water based, it is non-flammable and free from toxic fumes making it a perfect companion for traveling, the office, or any other place. Acquarella Nail Polish comes in a wide variety of playful shades that fit any occasion.
B000XVEZFC				L'Oreal Voluminous Full definition Mascara: Black #375. Create 60% longer, lush lashes with double extend lash fortifier & extender mascara. This two in one mascara combines a fortifying extender base coat with a color magnifier top coat to take lashes to new lengths.
B000YHLOC2				Achieve a healthy glow and set your makeup for the day. Translucide naturally luminous loose powder is never dull, flat, or cakey. powder formula is enriched with the antioxidant power of vitamin c for extra benefits to your skin.
B000YII6HM				Olive Butter Green Tea Body Wash by Nubian Heritage 13 oz Liquid Olive Butter Green Tea Body Wash In addition to flavor and nutritional benefits Olive Oil has been used for centuries in cosmetic treatments for body and hair. The softening regenerative and antioxidant benefits of Olive Oil have been blended with Shea Butter to create a line of products for normal to dry skin types. These products are further enriched with vitamin rich Green Tea. Shea Butter and Olive Oil regulate moisture and soften skin while the anti-aging and antioxidant properties of Green Tea help protect the skin from dehydration free radical damage environment exposure and premature aging. Key Ingredients Olive Oil Shea Butter Avocado Butter Green Tea Ginseng Extract Benefits provides deep hydration and repairs environmental damage aging concerns Usage normal to dry skin Natural Aroma crisp refreshing sweet floral musk
B000YJ2SKM				CeraVe hydrating cleanser is a vital part of a daily skin care routine. It gently removes dirt, oil, and makeup without disrupting the skin's natural protective barrier. It patented MVE formulation helps essential ingredients penetrate deep into the skin to hydrate and nourish.
B000YLFHPS				Nelsons pure and clear acne treatment gel is an effective formulation of the four main ingredients with the addition of Sulfur to alleviate red inflammation around the outbreak.
B0010XUU9M				#1 Dermatologist Recommended Makeup Remover Towelette*Easy Makeup Removal for Fresh, Clean SkinClinically proven to remove 99.3 percent of your most stubborn makeup, even waterproof mascara. It can take two competitive wipes to do what one Neutrogena Towelette can do.With one step, Neutrogena makeup removers leave skin thoroughly clean with no heavy residue, so there's no need to rinse.Neutrogena Makeup Remover TowelettesAt a Glance:Gentle enough to use around sensitive eye area, even for contact lens wearersUltra soft pre-moistened clothsOphthalmologist testedDermatologist testedAllergy testedAlcohol freePatented Formula is as Gentle as Water to the EyesThese gentle, ultra soft cloths contain superior cleansing technology so effective it removes even waterproof mascara. And they are gentle enough to use around the sensitive eye area, even for contact lens wearers. Make your skin make-up free the easy way.How to UseGently wipe your face with a towelette, removing dirt and all traces of face and eye make-up. There is no need to rinse. Dispose of the towelette in a trash receptacle (do not flush).What's in the BoxNeutrogena Makeup Remover Cleansing Towelettes Refill Pack (25 Pre-Moistened Towelettes).* Based on a survey performed in June 2011 by GfK Healthcare, an international independent market research agency, using a representative sample of 400 board-certified dermatologists.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Explore Neutrogena's Makeup Remover Options:Neutrogena Makeup Remover Cleansing Towelettes with Vanity Tub, 25-CountNeutrogena Makeup Remover Cleansing Towelettes Night Calming, 25-CountRemove all traces of makeup while enjoying a unique calming fragrance that helps you unwind and prepares you for a good night's sleep.Neutrogena Makeup Remover Cleansing Towelettes Refill Pack, 25-CountEffectively dissolve all traces of dirt, oil, and makeup--even waterproof mascara--for clean, fresh skin in one easy step.Neutrogena Makeup Remover Cleansing Towelettes Deep Clean, 25-CountUltra-soft, pre-moistened wipes that effectively and gently sweep away makeup, dirt, and oil for clear, fresh skin.Neutrogena Makeup Remover Cleansing Towelettes Refill Pack, 7-CountEffectively dissolve all traces of dirt, oil, and makeup--even waterproof mascara--for clean, fresh skin in one easy step.Neutrogena Makeup Remover Cleansing Towelettes Hydrating, 25-CountLeaves skin feeling soft and conditioned with a blend of replenishing hydrators and skin-soothing cucumber and aloe extracts.Trademark Information:Neutrogena&reg;Neutrogena Fresh Foaming Cleanser&reg;Neutrogena Deep Clean&reg;
B001126Y6A				Little lines and wrinkles showing up? CG Smoothers All-Day Hydrating Makeup provides coverage so super-moisturizing, the instant you smooth it on, you minimize the look of little lines and wrinkles! Up to 11 hours later, it's still moisturizing. So all you see, all you feel all day is naturally beautiful, smooth skin.
B00115RF7O				Soothing Toner With anti-aging Pycnogenol by Derma-E 6 oz Liquid Soothing Toner With anti-aging Pycnogenol 6 oz Liquid Product Specially formulated for sensitive skin this gentle fragrance-free and alcohol-free toner removes remaining traces of cleanser and impurities restores skins pH balance closes pores and prepares your skin for your favorite derma e serum or moisturizer. Anti-aging antioxidants Pycnogenol and Green Tea protect skin while you tone. Chamomile and Aloe calm and soothe skin. Ideal for those with sensitive skin or rosacea. Also recommended for anyone who is looking for a gentle yet effective toner that leaves skin calm cool and refreshed. Other Ingredients Water (Aqua) Glycerin Pinus Pinaster (Pycnogenol) Bark Extract Panthenol Allantoin Camellia Sinensis (Green Tea) Leaf Extract (.1 ) Organic Chamomilla Recutita (Matricaria) Flower Extract (.1 ) Organic Aloe Barbadensis Leaf Extract (.1 ) Phenoxyethanol Ethylhexylglycerin. Warnings Keep out of reach of children. As w
B00121PZZG				Sundown Vitamin E Oil 70000 IU. Enjoy the moisturizing benefits of our luxuriously pure Vitamin E Oil...which is so pure, it's clear! This penetrating oil provides your skin with all the benefits of pure Vitamin E, thoroughly moisturizing dry skin and helping to minimize the appearance.
B00127U7QM				Nivea For Men Energy Hair and Body Wash stimulate your senses with the fresh scent of mint extract. This soap - free formula cleans your skin and leaves you feeling refreshed and energized.
B00132FPFY				This revolutionary tubular volumizing mascara forms water-resistant tubes 360 around lashes, dries instantly and will not smudge or smear. Better than waterproof, the 24-hour formula stays just-applied looking yet slides off with only warm water without leaving a trace. The precision brush grabs lashes at the roots to lengthen even the shortest hairs for the look of a naturally lush lash line.
B0013FAF3I				Used by dermatologists for brittle, splitting or peeling nails. Unique, patented technology unlike any other nail product on the market. Takes 8 to 16 weeks to yield results, but your patience will be rewarded. Unconditional satisfaction guarantee.
B0013GFECE				Essie brings you a line of nail polish and effects that are the choice of celebrities and fashionistas everywhere. Her unique formula allows for chip resistant, long lasting, flawless coverage while delivering eye-popping colors and combinations. This polish is a fan favorite for models, celebrities, and even Princess Kate of England! Rock out your glamorous side with Essie!
B0013ZCPIG				Buy Blinc Mascaras - Blinc Kiss Me Mascara Black. How-to-Use: To apply: use the wand applicator and gently sweep the wand across the brow line in short strokes to give the appearance of natural hairs. This will allow you to determine the desired thickness or thinness of the brow. Apply additional coats for deeper color. To remove: at the end of the day, remove with any gentle makeup remover.Tips and tricks: Use on skin, even when no brows are there. Will last until you are ready
B00147FGJ8				NEW Unique Auto-Darkening Tan Technology delivers extreme dark bronze tanning results through its super luxurious silicone emulsion blend. Experience stunning dark tan color and ultra moisturization that lasts all day. Accelerating, Bronzing, Skin Firming, Silicone Emulsion Fragrance: Fresh and Clean Cotton Blossom. Suitable for all ages as this product does not contain a tingle!!!
B0014SQQ3M				LiftFusion's technologically advanced cosmetic formula, delivers visible results without the discomfort, side effects of many syringe-administered anti-wrinkle products. A blend of anti-wrinkle ingredients, absorbs and activates on contact to transform skin's appearance. Fine lines and deep wrinkles are visibly reduced, vertical and horizontal forehead furrows, frown lines, crow's feet and nasolabial lines appear softened, and skin tone and texture is dramatically transformed, as skin looks smoother and more firm.
B00150DC04				VIVIT&#xC9; Revitalizing Eye Cream is specially formulated to exfoliate, hydrate and protect while soothing and calming skin. Helps reduce the appearance of fine lines and wrinkles in the sensitive areas around the eye, as well as minimize the appearance of dark circles around the eye.
B00150LT40				Nailtiques nail varnishes are formulated with the same strengthening ingredients that the cult favorite protein formulas are enriched with. Giving your nail protein treatments an added boost, this luxurious nail polish allows the protein to penetrate through the polish, for maximum benefits.
B0015358TE				Successfully treating nails for more than five decades, Nail Magic was developed by a nail care professional in 1960, becoming one of the original nail strengtheners on the market. Nail Magic's unique formula utilizes A blend of ingredients which stimulates healthy growth tissue while strengthening the nails. Nail Magic can be applied directly to the nail and used as a base coat, or applied over layers of polish for a protective top coat.Effective in the treatment of:Weak NailsThin NailsDamaged NailsSplitting Nails
B0015Z7IH2				A weightless detangler enriched with effective certified-organic ingredients Contains natural soy proteins & borage oil to replenish lipid level Formulated with wheat & soy proteins to restore vitality & shine Loaded with essential oils of rosemary & peppermint to deliver an uplifting scent Adds volume & moisture to hair while stimulating hair growth Reveals fuller, thicker & more manageable hair Safe for color-treated hair Perfect for all hair types To use: Apply to wet, clean hair. Leave in for 1 - 3 minutes & rinse well
B00166KXTU				Ultra Creamy Instant Conditioner Super Rich... With the invigorating scent of Lemon Grass, this ultra creamy conditioner keeps curls shiny and manageable. For maximum effectiveness, use daily.  (12 oz)
B0016B5LAQ				Award winning Desert Essence Organics Green Apple & Ginger Thickening & Volumizing Shampoo is a gentle but effective cleansing system based on sugar and coconut oil. Organic extracts and oils provide moisture, minerals, and vitamins that hair needs to grow stronger. Upon use, hair is softer, shinier, and more manageable.Sugar and Coconut Oil Cleansers: Gently lift and remove everyday environmental pollutants from hair.Organic Jojoba Oil, Organic Ginger Extract, and Ginger Spice: A proprietary blend of ingredients that acts on the scalp to leave the skin feeling moisturized and revitalized.Organic Kelp and Nettle Extracts: Provide iron, calcium, potassium, and other vitamins and minerals that absorb into and help strengthen each hair strand.
B0016J6M2E				Use our satsuma shower gel to wake up with this invigorating, cleansing gel that leaves your skin clean and soft with a fresh citrus scent. The essential oil from the satsuma peel moisturizes the skin and provides the delicious citrus scent. Community trade organic soy oil is rich in essential fatty acids that repair skin's moisture barrier so skin is smooth and supple. Our community trade organic soy oil is produced in brazil, by the capanema farmers who practice sustainable farming methods without the use of chemicals. They are helping to preserve nature, as well as their traditional way of life. The body shop uses about 150 tons of soy oil a year, none of which, we can happily say, contributes to the destruction of the amazon rainforest.
B0016ZNWMG				Buy DevaConcepts Hair Shampoos - DevaCurl Low-Poo Daily Cleanser 12.0 oz. How-to-Use: Wet hair thoroughly. Apply to scalp using circular massaging motions. Follow with One Condition and for and intense moisture treatment use Heaven in Hair.
B00170F6A6				So Uber-Dry... you won't even know it's on! Revolutionary extra light-weight, water resistant formula leaves an invisible veil of SPF30 that is undetectable to the touch.  Screens out the sun's harmful UVA/UVB rays to help prevent sunburn, skin damage, freckling, and uneven coloration. Absorbs quickly for a shine-free, residue-free finish. Rich with anti-oxidant vitamins A, C, & E. PABA and fragrance-free. Suitable for all skin types including oily and acne prone skin.
B001720JL0				The One by Dolce & Gabbana designer fragrance for Men Eau De Toilette Spray 1.6 oz. This fragrance is the contemporary and alluring acceptance of the classicism scent, blended with notes of ambery-musk, fruit, lychee, muguet, vetiver and jasmine it is classified as an oriental, warm and floral fragrance, this aroma is recommended for formal use. It is a comfortable gift.
B001782OO4				For a high-gloss, fast acting, extra hard top coat, Super ShineyTM is the ultimate. One coat over Creative Nail Design enamel will increase wearability and help prevent chipping and peeling. Or, apply one coat over natural nails for a mirror-like shine..
B00178TVXG				You wouldn't face harsh elements without a coat, so why leave your nails unprotected Fortify, protect, and harden thin, brittle natural nails with the Original Nail Envy. For results, apply two coats, followed by a one-coat application every other day.
B0017MO8AS				St.Ives timeless skin daily microdermabrasion with fine mineral crystals, chamomile & vitamin E. This daily microdermabrasion scrub gently exfoliates to reveal younger looking, refined skin.
B0017P7BOA				Experience the most effective natural nourishment you can get from a body wash with Dove Gentle Exfoliating Nourishing Body Wash. Gentle exfoliating beads smooth away dull, dry skin, while NutriumMoisture absorbs to deeply nourish.
B0017QT5UM				"Dr. Bonner's Magic ""All-One"" Organic Shikakai Conditioning Hair RinseOur organic conditioning rinse is nourishing and effective without synthetic ingredients, and is certified by the name Natural Organic Program that certifies organic food. The USDA organic logo is your guarantee of organic integrity.Organic shikakai powder come from the seed pods of the small South Asian tree Acacia Concinna, and is widely used in India for soft shiny hair. Organic lemon juice, used traditionally in the west, rinses and tightens hair shafts for excellent manageability. Organic coconut, olive and hemp fatty acids moisturize for luxuriant hair."
B0017ZDH52				Seche restore is the only thinner to thin a bottle of Seche vite to its original consistency. Will not diminish shine or dull colors. Only replaces those ingredients which have evaporated from the bottle.
B0019IVEEI				Bahama mama bronzer, for a sun kissed look 0.25 ounce this matte bronzer creates beautifully bronzed skin, for a fresh off the beach glow.
B0019N6RFO				Collectively the hottest new thing in contemporary nail art technology.KONAD Stamping Nail Art is a new nail-imprinting kit that lets you put designs by stamping pre-designed images on your nails in minutes. Apply or change designs any time you want, change designs weekly, daily or as many times you want. KONAD Stamping Nail Art kit can achieve delicate details never before achieve by hand painting. Do it yourself in just minutes at home, at a friend's house or bring it anywhere you desire. You can put designs not only on your nails but on mobile phone, earrings, pendant, bracelet, gift box, watches, calculators, clocks, sunglasses or any surface of your choice. With KONAD Stamping Nail Art kit you can create perfect, professional nail designs at a fraction of the time and money, just like a professional nail artiste ... or even better. It's neat and easy !!!KONAD have won a Gold Medal for Arts & Crafts and the 2006 Seoul International Invention Fair, Silver Medal for New Practical products, Bronze Medal for Design and Invention & New Product Exposition.
B0019QL0OY				Terracotta is a rich neon dark pink that is perfect for those spring and summer months while making your nails look just as amazing as the flowers out in your flower bed. Relax and enjoy your spring and summer days with this awesome pink color.
B0019TYZ66				Orly Nail Bonder Nail Treatment -- 0.6 oz.Orly Nail Bonder Nail Treatment is a unique rubberized basecoat that grips lacquer to the nail surface for extra-lasting adhesion.
B001A5S3BM				Naturally Whipped Hand Repair is nourishment for your hands! This botanical-based line is made with all-natural ingredients with known restorative properties to nourish the skin. Free of parabens, mineral oils and synthetic dyes. Upper Canada Soap and Candle has been bringing quality ingredients, innovative ideas and value to bath and body products since 1969.
B001A6K9NG				Apple cider vinegar has been used for decades to cleanse the hair and scalp of stubborn buildup. A powerful astringent, it also controls dandruff and prevents the scalp from becoming scaly or itchy. A soothing base of aloe vera, lemon oil, and sweet orange oil nourishes the hair shaft, leaving your hair soft, fragrant, and incredibly shiny. If you like the sleek, shiny, natural look, this is the product for you! Use this herbal rinse to rid your hair of messy product build up without stripping it. It is important to remove residue from your hair. This is one of the main reasons you don't obtain results. A Rinse Cleanser should be the first product to use when you have hair problems.
B001AFFBCG				Revlon RVDR5005 Ion Select 1875 Watt Compact Travel Dryer has a lot of power for a compact hair dryer. The dryer is equipped with a folding handle to make packing convenient. There are two heats and two speeds, along with a cold shot to set you hair style.
B001AZIY6Q				Smoothening Your Unruly Locks Is Now Easy!Paul Mitchell Super Skinny Relaxing Balm soothes your hair to get the best out of it. If you are finding it hard to tame your unruly hair, this product is going to make it super manageable. On top of that, it adds shine and fights frizz, giving your hair styles richness and the right texture. You really can't miss out on this product.Manages and gives performanceSpeeds up dry time HydratesAll these unique conditioning agents come together to moisturize your hair leaving it with a smooth texture. The Super Skinny Relaxing Balm can be used anytime as its effects are noticeable in all kinds of weather.Just for you:Suitable for all hair typesA Closer Look:Paul Mitchell Super Skinny Relaxing Balm has an innovative formula that helps speed up the drying and styling process by forcing out water from the hair. It also contains wheat and vegetable proteins fused with conditioning ingredients to leave your locks hydrated. Also, it has a unique ingredient that helps provide memory in all conditions.Get Started:Rub two to four pumps into hands and apply evenly to damp hair. Style as desired.
B001BAFQOS				Gently cleanses for volume that looks and feels natural. Patented formula contains specialized volume building technology paired with cleansing agents. The formula gently cleanses and detangles fine hair as it applies volume boosters, then rinses clean. Volume boosting technology is activated during blow dry to enhance hair&#x2019;s natural volume, for hair that feels naturally full and soft. Ingredients: WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, COCAMIDE MEA, SODIUM CHLORIDE, FRAGRANCE, POLYQUATERNIUM-7, BENZYL ALCOHOL, DISODIUM EDTA, SILICONE QUATERNIUM-18, LAURETH-16, MALIC ACID, POLYQUATERNIUM-52, TRIDECETH-6, PEG-12 DIMETHICONE, GLYCINE, TRIDECETH-12, SEA SALT, PPG-9, ALCOHOL DENAT., AMP-ISOSTEAROYL HYDROLYZED WHEAT PROTEIN, METHYLCHLOROISOTHIAZOLINONE, METHYLISOTHIAZOLINONE, SODIUM HYDROXIDE
B001BBINYM				Jan Marini Benzoyl Peroxide Acne Treatment Wash 2.5% - therapeutical anti-bacterial treatment for people who suffer from acne and acne prone skin. Benzoyl Peroxide, proven by the American Academy of Dermatology, significantly reduces P acne bacteria (the bacteria believed to play a primary role in the inflammation of the acne process). This delicate wash removes sebum and cellular debris without irritation to the skin. Individuals with oily skin will appreciate the result of clean, soft, and smooth skin. Directions: Apply a small amount to face. Work into lather. Remove with washcloth and rinse thoroughly. Jan Marini Benzoyl Peroxide Acne Treatment Wash 2.5%Ingredients: Deionized water, Sorbitol, Cetyl Alcohol, Stearyl Alcohol, Ammonium Lauryl Sulfate, Propylene Glycol, Germaben II, Glycerine, Methylparaben, Propylparaben, Disodium EDTA.
B001BSH2E2				AquaBella Exfoliating Mesh Brush has a large mesh cleaning surface with a natural wood handle. It can last upto three months. The brush is 18 inches long with an easy to hang feature.
B001CN3QKK				AUSTRALIAN GOLD Dark tanning Accelerator. NEW Enriched with Vitmain A & E with native oils 8.5 oz GREAT FOR ALL TANNERS WANTING A DEEP DARK TAN.
B001CSNXLC				The regrowth system is for men who have a general thinning of hair on top of the scalp. We all know it takes time to regrow hair. However, with this Kirkland Minoxidil Extra Strength for Men, results may occur at 2 months with twice daily usage. For some men, it may take at least 4 to 6 months for results to be seen. Continued use is necessary or hair loss will begin again. If you do not see hair regrowth in 4 to 6 months, stop use. In studies with 5% Minoxidil Extra Strength Topical Solution for Men, hair regrowth has not been shown to last longer than 48 weeks of continuous treatment in large clinical studies. The amount of hair regrowth is different for each person. Kirkland Minoxidil Extra Strength for Men will not work for all men. Not intended for frontal baldness or a receding hairline.
B001CT0AGC				NAUTICA BLUE by Nautica for Men EDT SPRAY 3.4 OZ Peach, Pineapple, Jasmine, Cedar, Bergamot, Musk, Sandalwood, Water LilyWhen&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied
B001CTQMIC				"Aquasentials Mesh Pouf Bath Sponge will make your shower gels and soaps last longer, and keep skin healthier with daily sudsing and gentle exfoliating using a classic mesh sponge. Just rub on your favorite soap or apply bath or shower gel for a luxurious, longer lasting lather. Pouf is approximately 5"" in diameter with a loop for hanging. Rinse thoroughly after use and hang to dry."
B001DKK7Y0				Progressive Emu Oil is triple refined emu oil making this oil the highest possible grade of oil on the market. Progressive Emu Oil is pure emu oil that has been tested by an AOCS (American Oil Chemist Society) certified chemist and has been certified to meet the stringent specifications for the Emu Oil Fully Refined Trade Rules To be AEA ( American Emu Association) certified. Progressive Emu Oil is an all natural, non toxic, non-comedogenic (does not clog the pores), hypoallergenic oil that is gentle for all types of skin.Emu Oil is comprised of essential fatty acids (EFA's), with Omega 3 and 6 being the most prominent. This unique composition allows Emu Oil to penetrate the skin making it an excellent moisturizer with anti-inflammatory properties as well. Emu Oil has also demonstrated amazing results on severe skin conditions such as wind burn, sun burn and skin that has lost some of it's elasticity. The cosmetic industry and the medical community have begun to recognize the benefits of Emu Oil in recent years, so why not try some for your self today. note: product contains .00022% Vitamin E as a stabilizer to increase shelf life.                    Progressive Emu is the largest producer of emu oil is the country, quite possibly the world. Our goal is to provide our customers with the highest possible quality of emu oil at the most competitive price available.
B001DQEGPA				Victoria's Secret Garden Love Spell Refreshing Body Mist Splash 8.4 ozA lavish lush blend of Cherry Blossom, Peach, White Jasmine.Refresh with fragrance from a Secret Garden, infused with moisturizing Aloe Vera and calming Chamomile. Mist over body after shower or bath for delicately scented skin.
B001E8HI8E				Sink into a cloud of royally relaxing bubbles and allow the gentle aroma of essential oils to pamper your mind and body.
B001E8ISJW				Relieves Symptoms of Vaginal Yeast Infection. Homeopathic medicine in a supportive botanical base that stimulates the body's own defense systems. Because this is a natural product, the color may vary. Made in USA.
B001E919LU				Say goodbye to sun spots, freckles, age spots, and changes in skin pigmentation caused by pregnancy or the use of oral contraceptives. This highly effective targeted skin lightener contains a unique combination of 10% Glycolic Alpha Hydroxy Acid to significantly improve your skin's tone and texture and Hydroquinone, proven to lighten skin discolorations. Glycolic acid not only boosts the effectiveness of hydroquinone, it works to refine skin texture and enhance collagen production so skin looks younger.
B001E96LCM				This patented Triple Oat formula with shea butter extract relieves and soothes itchy, extra dry skin, and is clinically shown to combat all five symptoms of winter skin - dryness, discomfort, flaking, roughness and itchiness. This breakthrough lotion starts working immediately to nourish and restore lipids and essential moisture to skin. Rich, yet fast-absorbing, it contains no added fragrance and is good even for sensitive skin. It is a skin protectant and non-comedogenic.
B001E96M58				Dermatologist recommended. Oil-free. Hypoallergenic. Won't clog pores. Gentle Cleansing: This mild, effective lathering bar removes dirt and oil without over-drying. It Won't Clog Pores: Unlike some beauty bars, Purpose Gentle Cleansing Bar is 100% oil-free and non-comedogenic so it wont clog pores or leave residue. Hypoallergenic: Even those with sensitive skin can use it twice a day for a healthy looking, healthy feeling complexion.
B001EDHAU0				A magical new air-light colorless formula that makes all skin tones look flawless... invisible coverage. instant perfection. SPF 20. 1 fl. oz.
B001EJOPTS				The secret to really polished, smooth, attractive skin is exfoliation (that's why everyone's running to spas these days). This Double-Sided Sponge gets you there--inexpensively--with gently abrasive fibers that whisk away rough, dead, dry flakes and bumps. One side works on delicate areas (thighs, arms, buttocks, tummy), the other goes at elbows and heels with a bit more gusto.Perfect Prep for Sunless Tanning!Thoroughly cleans and refreshes your skin.Use every day with your favorite cleanser.&nbsp;1 ~ Double Sided Body Sponge.Leaves skin feeling clean and refreshed!Use every day with your favorite soap or cleanser.Thoroughly cleanses skin of dirt and excess oil.Smoothes away rough, dry skin:white side for all-over cleansing.blue side for smoothing of elbows and feet.Leaves skin smooth and soft, perfectly prepped for shaving and sunless tanning.Buf-Puf&#153; Body Sponge is also the replacement sponge for your Buf-Puf&#153; Back Scrub.Made in USA.
B001EM1BBK				Create a natural look with our makeup brushes, designed to apply mineral makeup with ease. Start with the concealer brush to cover imperfections for a flawless base. Use the mineral powder brush to apply and buff powder or mineral foundation. Use the mini kabuki for buffing foundation or applying blush. Complete your natural look using the eyeshadow shading brush on the eyelid and crease.  synthetic bristles are cruelty free. Experience the incredibly soft touch of cruelty-free bristles EcoTools beauty solutions promote Living Beautifully! We are inspired by beauty inside and out, and in the world around us. While we always want to look our best, we feel even better when we can make earth-conscious choices. EcoTools remains a favorite of celebrities, beauty editors and women around the world.  Best known for our incredibly soft cosmetic brushes, and  handles, we take pride in offering a collection of cosmetic makeup brushes, hairbrushes, lashes and bath products that feature innovative,  materials. Our includes natural materials, reusable pouches, post-consumer recycled paper and plastic, and recyclable packaging. The eco pouch is phthalate-free and PVC-free.  Cleaning your Makeup Brushes Unclean makeup brushes transfer old makeup, germs, and bacteria to your skin each time you use them. Ideally, you should wash them once a week, and here&#x2019;s the best way how:  Run the bristles of makeup brush under warm running water. Careful not to get the ferrules and handles wet. Apply a drop of gentle shampoo or clarifying cleanser to bristles and work into a light lather. Rinse bristles thoroughly under warm, running water. Continue rinsing until water runs clear. Use a cloth to absorb excess water and reshape the bristles Lay your makeup brushes flat or &#x201C;handles up&#x201D; to air dry
B001ET76C6				Ultra Repair ConditionerNew &amp; Improved Formula!Nourishes and Repairs Dry, Damaged Hair&nbsp;UltraSwim&reg;Ultra Repair Conditioneris a vital step in the complete treatment of chlorine-damaged hair.&nbsp;UltraSwim&reg;is uniquely formulated to repair damage to the outer protein layer of the hair that is most vulnerable to chlorine damage.&nbsp; Helps restore the moisture lost due to chlorine exposure while detangling and repairing split ends.&nbsp; This gentle moisture enriched formula conditions your hair and leaves it feeling and looking soft, silky and healthy.Chattem&reg;
B001ET76OO				Chlorine strips hair of moisture, leaving it dry, brittle and unmanageable. UltraSwim Chlorine Removal Shampoo is uniquely formulated to gently remove chlorine and chlorine odor from hair while helping to replace lost moisture. This non-drying formula gently removes build-up of harmful elements such as chlorine and oxidized metals to give hair a fresh, clean start. Vitamin E, aloe and protective conditioners nourish and replenish moisture with each shampoo, leaving hair soft, silky and healthy looking.
B001ET734C				Fragrance free. Non-comedogenic. Cetaphil Moisturizing Lotion was formulated specifically for chronic dry, sensitive skin. Contains a superior system of extra-strength emollients and humectants, clinically proven to bind water to the skin and prevent moisture loss. Provides long-lasting relief to even severe dry skin. Free of lanolins, parabens and fragrances that can irritate sensitive skin.
B001ET7HJI				Soft & smooth. Adjustable head strap. This plush and luxurious Sleep Mask is specially designed with an extraordinarily soft combination of cotton and silk that is very easy on delicate eyes and skin. Very effective in blocking out distracting light and visual stimuli. This mask envelops the eyes in velvety darkness and comfort so that the mind is free to rest, relax, and perchance - to dream. Great for: Cat naps; Power naps; Naps on planes, trains & automobiles; A good, full night's rest. Not tested on animals. Environmental friendly. Product of China.
B001EWET8W				We know you'll be singing in the shower with Yes To Carrots Daily Pampering Carrot Juice Shampoo. It cleanses, nourishes and moisturizes your hair and scalp with Dead Sea Minerals, revitalizing and protecting it and leaving you with luminous, luscious locks. Go ahead, grab the shampoo bottle and use it for your microphone, this is definitely something to sing about!*
B001G3TGT6				50 Tips in each size 0-9 in half well, 500 pcs totally. Half Well.High standard ABS plastic for professional use.Suitable for use with gel, acrylic or fibreglass applications.Color: Clear
B001G7PSCQ				Angellift Dermastrips are a medically Recognized Anti-aging system with certified doctors from Tokyo to Beverly Hills.  Angellift Dermastrips are the over the counter version of Angellift Prescriptive, the first removable perioral implant fit by dentists and surgeons to correct the aging effects on the lower face.  Dermastrips have been proven to instantly eliminate the appearance of lower facial wrinkles by an average of 87% and are a proven comprehensive advancement over dermal injections.  Angellift Dermastrips are a completely natural dermal-filing technique to lift out aging lines.  The soft flexible perioral inserts remove wrinkles around the mouth and stimulate collagen growth as an alternative to surgery or injections.  The constant lift stimulates collagen growth as it lifts and levels the facial surface resetting position of the muscle and removing wrinkles.
